EmployeeID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,skills
E319,Bachelors,2018,Pune,3,26,Female,No,4,1,"Kubernetes, Excel, Docker"
E320,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"Project Management, Communication"
E321,Bachelors,2017,Bangalore,3,28,Female,No,2,0,"Node.js, C++, AWS"
E322,Bachelors,2012,Pune,3,28,Male,No,2,0,"Communication, AWS"
E323,Masters,2012,New Delhi,3,24,Female,No,2,1,"Communication, Excel"
E324,Bachelors,2013,Bangalore,3,26,Male,No,4,0,Project Management
E325,Bachelors,2015,New Delhi,3,26,Female,Yes,4,0,"SQL, Angular, Machine Learning"
E326,Bachelors,2017,Bangalore,3,28,Male,No,1,0,"Project Management, JavaScript, Python, AWS"
E327,Bachelors,2018,Pune,3,25,Male,Yes,3,1,"SQL, C++, Angular"
E328,Masters,2017,New Delhi,3,24,Male,No,2,0,"C++, Project Management, Data Analysis"
E329,Bachelors,2013,Bangalore,3,28,Male,No,2,1,"C++, Project Management, Python"
E330,Bachelors,2017,Bangalore,3,24,Male,No,2,0,"Communication, Excel, Machine Learning"
E331,Masters,2017,New Delhi,2,25,Female,No,3,1,"Data Analysis, Communication"
E332,Bachelors,2013,Pune,2,28,Female,No,1,1,"Project Management, JavaScript, Data Analysis, Docker"
E333,Bachelors,2015,Bangalore,3,24,Female,No,2,0,"C++, Python"
E334,Bachelors,2016,Pune,3,26,Male,No,4,0,"Kubernetes, Excel"
E335,Bachelors,2015,New Delhi,2,27,Female,No,5,1,"SQL, Docker, React, Kubernetes"
E336,Bachelors,2018,Bangalore,3,24,Female,No,2,1,Machine Learning
E337,Bachelors,2013,Bangalore,3,27,Female,No,5,0,Angular
E338,Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,"AWS, Communication"
E339,Bachelors,2013,Bangalore,3,24,Female,No,2,0,"Machine Learning, Excel, Python"
E340,Bachelors,2013,Bangalore,3,27,Male,No,5,0,"Communication, Docker, Project Management, Machine Learning"
E341,Bachelors,2017,Bangalore,3,26,Female,No,4,0,Data Analysis
E342,Bachelors,2015,Bangalore,3,24,Female,No,2,0,Data Analysis
E343,Bachelors,2012,Pune,3,24,Female,No,2,1,"SQL, JavaScript, Node.js, Excel"
E344,Bachelors,2016,Bangalore,3,24,Male,Yes,2,1,"Node.js, SQL, JavaScript"
E345,Bachelors,2012,Bangalore,3,28,Male,No,3,0,"Docker, AWS, C++"
E346,Bachelors,2017,New Delhi,2,27,Male,No,5,0,"Node.js, Data Analysis, Excel, C++"
E347,Bachelors,2012,Pune,2,27,Female,No,5,1,"SQL, AWS, Data Analysis"
E348,Masters,2017,Pune,2,27,Male,No,5,0,"Project Management, Excel, React"
E349,Bachelors,2017,Pune,2,24,Male,No,2,1,"Kubernetes, AWS, Python, Excel"
E350,Bachelors,2016,Pune,1,26,Female,No,4,1,"JavaScript, Docker"
E351,Bachelors,2015,Pune,3,26,Female,No,4,1,"Angular, Java, Machine Learning, SQL"
E352,Bachelors,2016,Bangalore,3,25,Male,No,3,1,"Python, Docker"
E353,Bachelors,2012,Pune,3,26,Male,No,4,0,"Project Management, SQL"
E354,Bachelors,2017,Bangalore,3,28,Male,No,2,0,"Node.js, React, Java"
E355,Bachelors,2012,Bangalore,3,25,Male,No,3,0,"Node.js, React, Python, Java"
E356,Bachelors,2017,Bangalore,3,25,Female,Yes,3,0,"Communication, Docker"
E357,Masters,2017,Pune,2,26,Male,No,4,0,"Excel, Machine Learning"
E358,Masters,2017,Pune,3,28,Male,No,1,1,"Excel, AWS, JavaScript"
E359,Masters,2015,Pune,2,25,Female,No,3,1,"Project Management, C++, Communication"
E360,Bachelors,2017,New Delhi,2,26,Female,No,4,0,"Project Management, C++, Data Analysis, Python"
E361,Bachelors,2017,New Delhi,2,26,Male,No,4,0,"Node.js, Java, Data Analysis, Kubernetes"
E362,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"AWS, Java, Data Analysis"
E363,Bachelors,2017,New Delhi,3,27,Female,No,5,0,"Java, SQL, Node.js"
E364,Bachelors,2015,New Delhi,3,24,Female,No,2,0,"Excel, Data Analysis"
E365,Masters,2017,Bangalore,1,26,Female,No,4,1,"JavaScript, SQL"
E366,Bachelors,2017,New Delhi,1,28,Female,No,2,0,"Docker, React, Angular, Data Analysis"
E367,Bachelors,2015,Bangalore,3,24,Male,No,2,0,"Excel, Communication, Docker"
E368,Masters,2015,Pune,2,25,Female,No,3,1,Node.js
E369,Bachelors,2014,Bangalore,3,25,Female,No,3,0,"Angular, Excel, Java"
E370,Bachelors,2014,Bangalore,3,28,Male,No,2,0,"Java, Project Management, Node.js, Machine Learning"
E371,Bachelors,2017,Bangalore,3,28,Male,No,3,0,Kubernetes
E372,Masters,2015,New Delhi,1,27,Male,No,5,0,"Kubernetes, Excel"
E373,Bachelors,2014,Pune,1,26,Female,No,4,1,"Kubernetes, Communication, Angular, Python"
E374,Masters,2018,Bangalore,3,25,Male,Yes,3,1,"Communication, Node.js, C++"
E375,Bachelors,2016,Bangalore,3,28,Female,No,3,0,"Communication, Data Analysis, Docker"
E376,Bachelors,2018,New Delhi,3,26,Female,Yes,4,1,Kubernetes
E377,Bachelors,2015,Pune,2,24,Female,No,2,1,"C++, Angular, Node.js"
E378,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0,"Node.js, AWS, Java, Project Management"
E379,Bachelors,2014,Bangalore,3,26,Male,No,4,0,"Communication, C++, Python"
E380,Bachelors,2014,Bangalore,3,24,Male,No,2,0,"Docker, React"
E381,Bachelors,2016,Bangalore,3,28,Male,No,2,0,"Project Management, Machine Learning, SQL"
E382,Bachelors,2015,Pune,2,25,Female,No,3,1,"Project Management, SQL, Angular, Kubernetes"
E383,Bachelors,2013,Pune,3,27,Male,No,5,0,Machine Learning
E384,Bachelors,2015,Bangalore,3,28,Male,No,3,0,"Java, Data Analysis, SQL"
E385,Bachelors,2014,Bangalore,3,26,Male,No,4,0,"Python, Angular, C++, Communication"
E386,Bachelors,2012,Bangalore,3,24,Male,No,2,0,"Machine Learning, Kubernetes"
E387,Bachelors,2013,Bangalore,3,27,Male,No,5,0,Communication
E388,Bachelors,2015,Bangalore,3,26,Female,Yes,4,1,"Angular, Kubernetes, Python, React"
E389,Bachelors,2015,Pune,3,28,Male,No,2,0,Project Management
E390,Bachelors,2014,New Delhi,2,24,Female,No,2,1,"Python, C++, Project Management, Kubernetes"
E391,Bachelors,2013,Bangalore,3,24,Male,No,2,0,"SQL, Machine Learning"
E392,Bachelors,2018,Bangalore,3,28,Male,Yes,3,1,"JavaScript, Python"
E393,Bachelors,2015,Pune,3,27,Male,No,5,0,"Java, Data Analysis, Node.js, JavaScript"
E394,Bachelors,2014,Pune,2,26,Male,No,4,0,Node.js
E395,Bachelors,2016,Bangalore,3,25,Male,No,3,1,"React, Communication, Excel"
E396,PHD,2013,Bangalore,3,25,Male,No,3,0,"SQL, Node.js, Java, Kubernetes"
E397,Bachelors,2014,Bangalore,3,25,Male,No,3,0,"Kubernetes, Data Analysis, Python"
E398,Bachelors,2017,New Delhi,2,28,Female,No,1,0,Java
E399,Bachelors,2015,Pune,1,26,Female,No,4,1,"Project Management, Angular"
E400,Masters,2017,New Delhi,3,26,Male,Yes,4,1,"Node.js, Angular"
E401,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"SQL, Machine Learning"
E402,Bachelors,2012,New Delhi,3,24,Female,No,2,0,Data Analysis
E403,Bachelors,2017,New Delhi,2,24,Male,No,2,0,"Docker, Machine Learning, React, Data Analysis"
E404,Bachelors,2015,Bangalore,3,26,Male,No,4,0,"Kubernetes, Python"
E405,Bachelors,2012,Bangalore,3,26,Female,No,4,0,"JavaScript, Excel, Project Management, Python"
E406,Bachelors,2015,Bangalore,3,24,Male,No,2,0,React
E407,Masters,2014,Pune,3,25,Male,No,3,0,Project Management
E408,Bachelors,2015,Bangalore,3,28,Male,No,2,0,Data Analysis
E409,Bachelors,2016,Pune,3,24,Male,No,2,0,"Docker, React, JavaScript, C++"
E410,Bachelors,2016,Bangalore,3,26,Female,No,4,0,JavaScript
E411,Bachelors,2015,Pune,2,25,Female,Yes,3,1,SQL
E412,Masters,2013,New Delhi,2,25,Male,No,3,1,"Excel, SQL"
E413,Bachelors,2017,Pune,3,25,Male,No,3,0,SQL
E414,Bachelors,2015,Pune,2,26,Female,Yes,4,1,"Kubernetes, JavaScript"
E415,Masters,2015,Bangalore,2,26,Female,No,4,1,"Docker, Node.js, Communication, SQL"
E416,Bachelors,2012,Pune,3,27,Female,No,5,0,"AWS, Machine Learning"
E417,Masters,2017,New Delhi,3,28,Male,Yes,2,0,"Python, Data Analysis"
E418,Bachelors,2016,Pune,3,25,Male,No,3,0,Machine Learning
E419,Bachelors,2016,Bangalore,3,24,Male,No,2,0,Docker
E420,Bachelors,2016,Pune,3,28,Male,No,1,0,Python
E421,Bachelors,2013,New Delhi,3,27,Female,Yes,5,0,"React, Machine Learning, SQL"
E422,Bachelors,2015,New Delhi,3,26,Male,No,4,0,"Project Management, Angular"
E423,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"Node.js, AWS, JavaScript, Project Management"
E424,Bachelors,2017,Pune,2,27,Male,No,5,0,React
E425,Bachelors,2012,Bangalore,3,27,Male,No,5,0,"Node.js, Machine Learning, SQL, Docker"
E426,PHD,2018,New Delhi,3,25,Male,No,3,1,"Excel, C++"
E427,Bachelors,2014,Pune,3,27,Male,No,5,0,"C++, JavaScript"
E428,Bachelors,2013,Bangalore,3,26,Female,No,4,0,"C++, Kubernetes"
E429,Masters,2017,Pune,2,24,Female,No,2,1,Docker
E430,PHD,2016,New Delhi,2,28,Male,No,3,1,"SQL, Angular"
E431,Masters,2014,New Delhi,3,26,Male,No,4,1,"JavaScript, Java, AWS, Docker"
E432,Masters,2017,New Delhi,2,27,Male,Yes,5,1,"C++, Excel, Machine Learning, React"
E433,PHD,2013,New Delhi,3,27,Male,No,5,0,"C++, AWS"
E434,Masters,2014,New Delhi,3,28,Female,No,1,0,Data Analysis
E435,Bachelors,2017,Pune,3,27,Male,No,5,0,"C++, Machine Learning, Docker, Project Management"
E436,Bachelors,2015,Pune,3,26,Female,Yes,4,1,"Communication, Machine Learning"
E437,Masters,2014,Bangalore,3,26,Male,No,4,1,"Python, C++"
E438,Masters,2012,Pune,3,27,Male,No,5,0,"Project Management, Communication"
E439,Bachelors,2017,Bangalore,3,26,Male,No,4,0,Python
E440,Masters,2017,Pune,2,27,Male,No,5,1,"Angular, Data Analysis, SQL"
E441,Bachelors,2017,Bangalore,3,27,Male,No,5,0,"Java, Excel"
E442,Bachelors,2016,Bangalore,3,25,Male,No,3,1,"Machine Learning, Python, Excel"
E443,Bachelors,2016,Pune,3,27,Male,Yes,5,0,"Kubernetes, Python, C++, JavaScript"
E444,Bachelors,2014,Pune,3,25,Male,No,3,0,"Project Management, React, Java, Machine Learning"
E445,Bachelors,2017,Bangalore,3,28,Male,No,1,0,"Data Analysis, React, Node.js"
E446,Masters,2012,Pune,3,24,Male,No,2,0,"Java, Angular"
E447,Bachelors,2014,Bangalore,3,25,Male,Yes,3,0,"React, C++, Python"
E448,Bachelors,2013,Pune,2,25,Male,No,3,1,"AWS, C++"
E449,Bachelors,2012,Pune,3,27,Male,No,5,0,C++
E450,Bachelors,2017,Bangalore,3,26,Male,No,4,0,Data Analysis
E451,Bachelors,2013,Pune,3,26,Male,No,4,0,JavaScript
E452,Bachelors,2016,Bangalore,3,24,Male,No,2,0,"Java, JavaScript, Node.js, Angular"
E453,Bachelors,2014,Bangalore,3,25,Female,No,3,0,Excel
E454,Bachelors,2015,New Delhi,3,25,Male,No,3,0,"Java, Docker, Data Analysis, AWS"
E455,PHD,2012,Pune,3,24,Male,No,2,0,"Node.js, Kubernetes, Angular, AWS"
E456,Bachelors,2013,Bangalore,3,27,Male,No,5,0,Kubernetes
E457,Bachelors,2015,Bangalore,3,25,Male,No,3,0,"Java, Python, Docker, Data Analysis"
E458,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"Communication, C++, Docker, Kubernetes"
E459,Masters,2015,New Delhi,3,24,Female,No,2,0,"Machine Learning, Angular, Project Management, Python"
E460,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"Excel, Machine Learning, Data Analysis"
E461,Bachelors,2013,Pune,3,24,Male,No,2,0,"Kubernetes, Data Analysis, Angular, Node.js"
E462,Masters,2017,New Delhi,3,24,Male,No,2,1,"Machine Learning, React, Docker, JavaScript"
E463,Bachelors,2014,Bangalore,1,25,Male,Yes,3,0,"SQL, Python"
E464,Bachelors,2018,Bangalore,3,28,Male,No,1,1,"React, Kubernetes"
E465,Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,Excel
E466,Masters,2013,Bangalore,3,28,Female,Yes,2,1,"Machine Learning, JavaScript, AWS, Communication"
E467,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,"JavaScript, Kubernetes, SQL"
E468,Masters,2018,New Delhi,1,24,Male,Yes,2,1,"Angular, SQL, Python"
E469,Bachelors,2012,Bangalore,3,25,Male,No,3,0,"SQL, C++"
E470,PHD,2013,New Delhi,2,27,Female,No,5,0,Docker
E471,Masters,2018,New Delhi,3,28,Male,Yes,2,1,"Docker, JavaScript"
E472,Bachelors,2014,Bangalore,3,28,Male,No,3,1,"Docker, Node.js"
E473,Bachelors,2014,Pune,3,27,Male,No,5,0,Docker
E474,Bachelors,2013,New Delhi,3,24,Female,No,2,1,"AWS, Python"
E475,Bachelors,2015,Pune,2,28,Female,No,1,1,"React, AWS, JavaScript"
E476,Bachelors,2015,Pune,2,26,Female,No,4,1,"Communication, C++, Angular, Node.js"
E477,Bachelors,2017,New Delhi,2,28,Female,No,3,0,"Machine Learning, React"
E478,Masters,2012,Pune,3,27,Female,No,5,1,Communication
E479,Masters,2017,Pune,3,25,Female,Yes,3,1,Docker
E480,Masters,2013,New Delhi,2,25,Male,No,3,1,"Kubernetes, Node.js, Machine Learning, SQL"
E481,Masters,2017,New Delhi,2,27,Male,No,5,1,Kubernetes
E482,Bachelors,2017,Bangalore,3,24,Male,No,2,0,"Communication, Kubernetes, Machine Learning"
E483,Bachelors,2016,Pune,2,24,Female,No,2,1,"Machine Learning, Data Analysis, Java, Project Management"
E484,Bachelors,2012,Bangalore,3,26,Female,No,4,0,Node.js
E485,Bachelors,2012,Bangalore,3,24,Male,No,2,1,Java
E486,Masters,2017,Pune,2,24,Male,No,2,0,"Machine Learning, Communication, SQL"
E487,Bachelors,2015,Pune,2,25,Female,Yes,3,1,"Machine Learning, AWS"
E488,Bachelors,2015,New Delhi,3,26,Female,Yes,4,0,"Machine Learning, Docker"
E489,Bachelors,2013,Pune,2,24,Male,Yes,2,1,"Communication, JavaScript, Excel"
E490,Bachelors,2013,Pune,3,25,Male,No,3,0,"C++, Node.js, Excel"
E491,PHD,2015,New Delhi,2,28,Female,No,1,0,AWS
E492,Bachelors,2016,Pune,3,24,Male,No,2,0,"C++, Java, Communication, Project Management"
E493,Bachelors,2017,Bangalore,3,24,Female,No,2,0,"Excel, Java, Docker"
E494,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"JavaScript, Docker"
E495,Bachelors,2017,Bangalore,3,25,Female,No,3,0,Node.js
E496,Masters,2014,New Delhi,3,27,Male,No,5,0,"Node.js, Data Analysis"
E497,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"C++, Python, SQL"
E498,Bachelors,2016,Bangalore,3,28,Female,No,3,0,"Kubernetes, C++"
E499,Bachelors,2018,Pune,3,25,Male,No,3,1,"Communication, AWS"
E500,Bachelors,2013,Bangalore,3,26,Male,Yes,4,1,"Communication, JavaScript"
E501,Bachelors,2015,New Delhi,3,25,Male,No,3,1,Machine Learning
E502,Bachelors,2017,New Delhi,2,25,Female,No,3,1,"Kubernetes, JavaScript, React, Communication"
E503,Bachelors,2012,Bangalore,3,25,Male,Yes,3,0,Kubernetes
E504,Bachelors,2014,New Delhi,3,28,Female,No,2,0,"React, Data Analysis, AWS"
E505,Bachelors,2017,New Delhi,2,27,Female,No,5,0,"Project Management, C++"
E506,Bachelors,2018,Pune,3,26,Male,No,4,1,"Excel, AWS, Data Analysis, React"
E507,Masters,2014,New Delhi,3,28,Male,No,2,0,"Angular, Project Management"
E508,Bachelors,2013,Bangalore,3,27,Male,No,5,1,"Project Management, Node.js, AWS"
E509,Masters,2017,Pune,3,25,Male,No,3,1,"Java, C++"
E510,Bachelors,2018,Bangalore,3,28,Male,No,2,1,Excel
E511,Bachelors,2016,Bangalore,3,24,Male,No,2,0,SQL
E512,Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,Project Management
E513,Bachelors,2015,Bangalore,3,28,Female,No,1,0,"C++, Project Management, Angular"
E514,Bachelors,2014,Bangalore,3,24,Male,No,2,0,"SQL, Kubernetes, Machine Learning, Project Management"
E515,Bachelors,2013,Pune,3,27,Male,No,5,0,"JavaScript, Angular"
E516,Bachelors,2016,New Delhi,3,24,Female,No,2,0,"Project Management, Data Analysis"
E517,Bachelors,2012,Bangalore,3,25,Female,No,3,0,Python
E518,Bachelors,2012,Pune,3,28,Male,No,3,0,"Data Analysis, AWS, SQL"
E519,Bachelors,2018,Pune,3,25,Male,Yes,3,1,Kubernetes
E520,Bachelors,2014,Bangalore,3,27,Male,No,5,1,"AWS, JavaScript, Machine Learning, Data Analysis"
E521,Bachelors,2016,Bangalore,3,27,Female,No,5,0,"Docker, Machine Learning, Data Analysis"
E522,Masters,2015,Pune,2,24,Female,No,2,0,"Excel, Node.js, JavaScript, C++"
E523,Masters,2014,Bangalore,3,24,Female,No,2,1,AWS
E524,Bachelors,2013,Bangalore,3,25,Male,No,3,0,Communication
E525,Masters,2017,New Delhi,3,24,Male,No,2,0,"Docker, JavaScript"
E526,Bachelors,2015,Bangalore,3,25,Male,No,3,0,"Angular, Docker"
E527,Bachelors,2017,Bangalore,3,24,Male,No,2,0,"Java, C++, SQL"
E528,Bachelors,2017,New Delhi,2,28,Male,No,3,0,"React, Communication, SQL, C++"
E529,Bachelors,2016,Bangalore,3,28,Male,No,2,0,"Angular, Docker, Project Management"
E530,PHD,2014,New Delhi,3,24,Male,No,2,0,"JavaScript, Communication, AWS, Machine Learning"
E531,Masters,2017,New Delhi,2,26,Female,No,4,0,"Data Analysis, AWS"
E532,Masters,2018,New Delhi,3,25,Male,No,3,1,Docker
E533,Bachelors,2014,Bangalore,3,28,Male,No,3,1,"React, AWS"
E534,Bachelors,2014,Bangalore,3,25,Male,No,3,1,"Docker, JavaScript, Java, Kubernetes"
E535,Bachelors,2018,New Delhi,3,28,Female,No,3,1,"C++, React, Project Management"
E536,Masters,2017,New Delhi,2,25,Male,Yes,3,1,"Angular, AWS, Docker, Data Analysis"
E537,Masters,2013,New Delhi,3,28,Male,No,2,0,"Angular, Java"
E538,Bachelors,2014,Bangalore,3,26,Male,Yes,4,0,"Data Analysis, Angular"
E539,Masters,2017,New Delhi,2,25,Female,No,3,1,"C++, Data Analysis"
E540,Masters,2013,New Delhi,3,25,Female,No,3,0,Angular
E541,Bachelors,2016,Bangalore,3,25,Male,No,3,0,"Machine Learning, JavaScript"
E542,Bachelors,2018,Bangalore,3,24,Male,No,2,1,"JavaScript, Communication"
E543,Masters,2017,New Delhi,2,26,Male,Yes,4,1,"SQL, Kubernetes, Docker, React"
E544,Bachelors,2013,Bangalore,3,24,Male,No,2,0,"Excel, SQL"
E545,Bachelors,2013,Bangalore,3,28,Male,No,2,0,"Machine Learning, Docker, React"
E546,Masters,2015,Pune,3,28,Female,Yes,2,0,"Project Management, JavaScript, SQL, Node.js"
E547,Bachelors,2015,Pune,2,27,Female,Yes,5,1,"Python, Java"
E548,Masters,2014,Pune,2,27,Female,No,5,0,"Excel, Docker, Data Analysis, Python"
E549,Bachelors,2017,New Delhi,2,27,Male,No,5,0,"JavaScript, Node.js"
E550,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"C++, React"
E551,Masters,2015,Pune,1,27,Female,No,5,0,"Node.js, Machine Learning, Project Management, Excel"
E552,Bachelors,2013,Bangalore,1,28,Male,No,3,1,"Node.js, Python, React"
E553,Bachelors,2012,Pune,2,26,Female,No,4,1,"Docker, Python, AWS, Node.js"
E554,Bachelors,2013,Bangalore,3,27,Male,No,5,0,"Data Analysis, Java"
E555,Masters,2017,New Delhi,2,25,Male,No,3,0,"Java, Excel, JavaScript, C++"
E556,Bachelors,2017,Bangalore,3,27,Male,No,5,0,Java
E557,Bachelors,2012,Bangalore,3,24,Male,No,2,0,"React, AWS, Project Management"
E558,Bachelors,2017,New Delhi,3,26,Male,No,4,0,Angular
E559,Bachelors,2014,Bangalore,3,28,Female,No,1,1,"Project Management, Communication, Java"
E560,Bachelors,2015,Bangalore,3,25,Male,No,3,0,Project Management
E561,Bachelors,2015,Pune,2,28,Female,No,3,1,"SQL, Node.js, React"
E562,Bachelors,2017,Bangalore,3,24,Female,No,2,0,AWS
E563,Bachelors,2016,Bangalore,3,27,Female,No,5,1,"C++, Python, React"
E564,Bachelors,2012,Bangalore,3,25,Male,No,3,0,C++
E565,Masters,2018,Pune,3,25,Male,No,3,1,"Docker, Communication, Java"
E566,Bachelors,2015,Pune,3,26,Male,No,4,0,"JavaScript, React, Data Analysis"
E567,Bachelors,2014,Pune,3,26,Male,No,4,0,"Docker, React"
E568,PHD,2017,New Delhi,3,27,Male,No,5,0,"Angular, SQL, C++, Kubernetes"
E569,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"Python, Kubernetes, Project Management, React"
E570,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"SQL, React, JavaScript"
E571,Bachelors,2017,New Delhi,3,28,Female,No,2,0,Communication
E572,Bachelors,2014,Pune,3,25,Female,No,3,0,"Data Analysis, Node.js"
E573,Bachelors,2013,Bangalore,3,28,Male,Yes,3,0,"React, SQL, AWS, Machine Learning"
E574,Bachelors,2017,Bangalore,3,25,Male,No,3,0,"SQL, Docker, Excel"
E575,Bachelors,2018,Bangalore,3,27,Male,No,5,1,"Communication, Data Analysis, React, SQL"
E576,Bachelors,2017,Bangalore,3,26,Male,No,4,0,"Machine Learning, C++, Data Analysis, Angular"
E577,Bachelors,2017,Pune,2,25,Female,No,3,1,"C++, React, Kubernetes, Angular"
E578,Bachelors,2017,Pune,2,26,Female,No,4,1,"Machine Learning, SQL"
E579,Bachelors,2015,Pune,3,28,Male,No,3,0,"Node.js, Kubernetes"
E580,Masters,2017,Pune,2,26,Male,No,4,1,"Node.js, Angular, SQL, Java"
E581,Masters,2015,New Delhi,3,28,Female,Yes,2,0,"Docker, Node.js, Communication, Project Management"
E582,Bachelors,2012,New Delhi,2,25,Male,No,3,1,"Excel, React, Data Analysis"
E583,Bachelors,2016,Bangalore,3,25,Female,No,3,0,React
E584,Masters,2017,New Delhi,2,26,Female,No,4,0,"Docker, C++, Java"
E585,Bachelors,2014,Bangalore,3,25,Male,No,3,0,"Docker, Angular"
E586,Bachelors,2014,Bangalore,3,25,Male,No,3,1,Data Analysis
E587,PHD,2018,Bangalore,3,26,Male,No,4,1,"SQL, Python"
E588,Bachelors,2016,Pune,3,26,Male,No,4,0,"Java, Data Analysis, Angular"
E589,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"Kubernetes, SQL, JavaScript"
E590,Bachelors,2012,Bangalore,3,25,Male,No,3,0,SQL
E591,Masters,2012,Pune,2,26,Female,No,4,0,Python
E592,Masters,2016,New Delhi,3,27,Male,No,5,1,Machine Learning
E593,PHD,2017,Bangalore,3,28,Male,No,1,0,"Machine Learning, Python, React, Docker"
E594,Bachelors,2014,Bangalore,3,27,Male,No,5,0,React
E595,Bachelors,2018,Pune,3,26,Male,No,4,1,"Docker, React"
E596,Bachelors,2018,Bangalore,1,27,Male,No,5,0,"Docker, React"
E597,Bachelors,2016,Pune,3,24,Male,No,2,0,"Java, AWS, Data Analysis, Angular"
E598,Bachelors,2012,Bangalore,3,25,Male,No,3,0,React
E599,Bachelors,2017,Bangalore,3,27,Male,No,5,0,"Communication, Excel, Kubernetes"
E600,Bachelors,2016,Bangalore,3,28,Male,No,2,0,"Excel, SQL, Angular"
E601,Bachelors,2017,New Delhi,2,27,Male,No,5,0,"Excel, Data Analysis, Python, Angular"
E602,Bachelors,2013,Bangalore,3,25,Male,No,3,0,C++
E603,Bachelors,2013,Bangalore,3,28,Male,No,1,0,Python
E604,Bachelors,2018,Bangalore,3,28,Female,No,3,1,C++
E605,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,"Java, Docker, React, Project Management"
E606,Masters,2015,Pune,2,28,Female,No,3,0,SQL
E607,Masters,2015,New Delhi,3,24,Female,No,2,1,"Node.js, Excel, Communication, Angular"
E608,Bachelors,2017,New Delhi,3,24,Male,No,2,0,Java
E609,Bachelors,2015,Pune,2,24,Female,No,2,1,Machine Learning
E610,Masters,2013,Pune,3,28,Male,No,2,1,"Docker, Data Analysis, AWS"
E611,Bachelors,2017,Pune,3,27,Female,No,5,1,"Kubernetes, Python"
E612,Bachelors,2014,Pune,3,26,Male,No,4,0,"Communication, AWS"
E613,Bachelors,2016,Bangalore,3,26,Male,No,4,0,"AWS, React, SQL, Machine Learning"
E614,Bachelors,2014,Pune,1,26,Female,No,4,1,"Node.js, React, AWS"
E615,Bachelors,2015,Pune,3,28,Male,No,3,0,"Excel, C++, Docker"
E616,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"Java, Data Analysis, Project Management, AWS"
E617,Bachelors,2017,New Delhi,2,26,Male,No,4,0,"Communication, Project Management"
E618,Masters,2017,New Delhi,2,26,Female,No,4,0,"Node.js, Kubernetes, Project Management"
E619,Bachelors,2016,Bangalore,3,26,Male,No,4,1,Docker
E620,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,C++
E621,Bachelors,2014,Bangalore,3,28,Male,No,3,1,Java
E622,Bachelors,2014,New Delhi,3,28,Female,No,3,0,"Node.js, Communication, Project Management, AWS"
E623,Bachelors,2014,Pune,3,25,Female,No,3,1,"C++, Project Management, Data Analysis"
E624,Bachelors,2016,Pune,3,28,Male,No,3,0,"Java, Angular"
